ProductID,ProductOracleSerial,ProductModelNO,ProductMPN,CategoryId,CategoryName,FamilyId,FamilyName,ProductCategoryID,ProductCategoryName,RmsCategoryId,RmsFamilyId,RmsSubfamilyId,BrandID,BrandName,BrandNameA,BrandNameE,ProductNameE,ProductDescriptionE,ProductSmallDescriptionE,ProductNameA,ProductDescriptionA,ProductSmallDescriptionA,Url360Ar,Url360En,ProductImageLargePath,ProductImageSmallPath,VideoUrlAr,VideoUrlEn,ProductSize
195050,195050,MDR-AS210AP/W,MDR-AS210AP/W,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,SONY Sport In-ear Headphones White,"MDR-AS210AP/W----SONY Sports Earphone with Mic, splash proof, 1.2m cord, open acoustic 13.5mm driver",SONY Sport In-ear Headphones White,???? ?????? ?????? ??? ????,???? ?????? ?????? ??? ????,???? ?????? ?????? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9994425_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9994425_L_1_2.jpg,NULL,NULL,S
135576,135576,MDR-E9LP-B,MDR-E9LP-B,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,SONY EARPHONES BLACK COLOR,MDR-E9LP-B----SONY EARPHONES BLACK COLOR,SONY EARPHONES BLACK COLOR,???? ?????? ???? ????,???? ?????? ???? ????,???? ?????? ???  ????,https://embed.imajize.com/3169475?lang=ar,https://embed.imajize.com/3169475?lang=en,http://cdn.extrastores.com/ImagesSections/product/446/2269166_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/2269166_L_1_2.jpg,NULL,NULL,S
135578,135578,MDR-E9LP-L,MDR-E9LP-L,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,SONY EARPHONES BLUE COLOR,MDR-E9LP-L----SONY EARPHONES BLUE COLOR,SONY EARPHONES BLUE COLOR,???? ?????? ???? ????,???? ?????? ???? ????,???? ?????? ???  ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/2269168_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/2269168_L_1_2.jpg,NULL,NULL,S
135580,135580,MDR-E9LP-W,MDR-E9LP-W,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,SONY EARPHONES WHITE,MDR-E9LP-W----SONY EARPHONES WHITE,SONY EARPHONES WHITE,???? ?????? ???? ????,???? ?????? ???? ????,???? ?????? ???  ????,https://embed.imajize.com/1691783?lang=ar,https://embed.imajize.com/1691783?lang=en,http://cdn.extrastores.com/ImagesSections/product/446/997351_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/997351_L_1_2.jpg,NULL,NULL,S
100004217,100004217,MDR-EX150/L,95489213,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,"SONY EX150 Earphone, Mint Blue - 9mm neodymium drivers, comfortable, lightweight","MDR-EX150/L----SONY EX150 Earphone, Mint Blue - 9mm neodymium drivers, comfortable, lightweight","SONY EX150 Earphone, Mint Blue - 9mm neodymium drivers, comfortable, lightweight",???? ????? ???? ??????? ?????? ????? ????? ????????? 9?? ??? ????? ?????? ?????,???? ????? ???? ??????? ?????? ????? ????? ????????? 9?? ??? ????? ?????? ?????,???? ????? ???? ??????? ?????? ????? ????? ????????? 9?? ??? ????? ?????? ?????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100004217_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100004217_L_1_2.jpg,,,S
188589,188589,MDR-EX150AP/B,95489310,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,Sony Earphones In-ear w/ Mic Black,MDR-EX150AP/B----Sony Earphones In-ear w/ Mic Black,Sony Earphones In-ear w/ Mic Black,"???? ?????? ???, ?? ????????, ????","???? ?????? ???, ?? ????????, ????","???? ?????? ???, ?? ????????, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9987075_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9987075_L_1_2.jpg,NULL,NULL,S
188579,188579,MDR-EX150AP/L,95489313,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,Sony Earphones In-ear w/ Mic Blue,MDR-EX150AP/L----Sony Earphones In-ear w/ Mic Blue,Sony Earphones In-ear w/ Mic Blue,"???? ?????? ???, ?? ????????, ????","???? ?????? ???, ?? ????????, ????","???? ?????? ???, ?? ????????, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9987076_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9987076_L_1_2.jpg,NULL,NULL,S
188580,188580,MDR-EX150AP/W,95489315,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,Sony Earphones In-ear w/ Mic White,MDR-EX150AP/W----Sony Earphones In-ear w/ Mic White,Sony Earphones In-ear w/ Mic White,"???? ?????? ???, ?? ????????, ????","???? ?????? ???, ?? ????????, ????","???? ?????? ???, ?? ????????, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9987077_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9987077_L_1_2.jpg,NULL,NULL,S
185501,185501,MDR-EX15AP-B,MDR-EX15AP-B,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,Sony EX Monitor Earphones 1.2m Y-type Cord Black,MDR-EX15AP-B----Sony EX Monitor Earphones 1.2m Y-type Cord Black,Sony EX Monitor Earphones 1.2m Y-type Cord Black,???? ?????? ??? ?????? ?? ????? ??????,???? ?????? ??? ?????? ?? ????? ??????,???? ?????? ??? ?????? ?? ????? ??????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9984286_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9984286_L_1_2.jpg,NULL,NULL,S
188581,188581,MDR-EX15LP/B,92474520,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,Sony Earphones In-ear Black,MDR-EX15LP/B----Sony Earphones In-ear Black,Sony Earphones In-ear Black,"???? ?????? ???, ????","???? ?????? ???, ????","???? ?????? ???, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9987078_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9987078_L_1_2.jpg,NULL,NULL,S
100004214,100004214,MDR-EX15LP/W,92474521,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,"SONY EX15LP/W In-ear headphone, White - Compatiable with Mobile Phone","MDR-EX15LP/W----SONY EX15LP/W In-ear headphone, White - Compatiable with Mobile Phone","SONY EX15LP/W In-ear headphone, White - Compatiable with Mobile Phone","???? ?????? ???, ??????? ?? ????? ???????","???? ?????? ???, ??????? ?? ????? ???????","???? ?????? ???, ??????? ?? ????? ???????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100004214_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100004214_L_1_2.jpg,,,S
180832,180832,MDR-XB250,MDR-XB250,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,Sony MDR-XB250 Extra Bass Headphones 30mm Driver,"MDR-XB250----Sony Extra Bass Headphones 30mm Driver, Violet","Sony Extra Bass Headphones 30mm Driver, Violet","???? ?????? ??????? ???,30??","???? ?????? ??? ??? ??? ???? ?????, ??? ??????","???? ?????? ??? ??? ??? ???? ?????, ??? ??????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9979410_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9979410_L_1_2.jpg,NULL,NULL,S
100004220,100004220,MDR-XB50BS/B,92475411,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,SONY,????,SONY,"SONY XB50BS Sports Earphone, Black - eXtra Bass, Bluetooth","MDR-XB50BS/B---- SONY XB50BS Sports Earphone, Black - eXtra Bass, Bluetooth","SONY XB50BS Sports Earphone, Black - eXtra Bass, Bluetooth","???? ????? ??? ?????? ?????? ???, ??????, ????","???? ????? ??? ?????? ?????? ???, ??????, ????","???? ????? ??? ?????? ?????? ???, ??????, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100004220_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100004220_L_1_2.jpg,,,S
100004140,100004140,MDR-XB510AS/L,MDR-XB510AS/L,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,"SONY XB510AS Extra Bass Sports In-ear Headphones, Blue","MDR-XB510AS/L----SONY XB510AS Extra Bass Sports In-ear Headphones, Blue","SONY XB510AS Extra Bass Sports In-ear Headphones, Blue",???? ?????? ??? ?????? ??? ??????,???? ?????? ??? ?????? ??? ??????,???? ?????? ??? ?????? ??? ??????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100004140_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100004140_L_1_2.jpg,,,S
100004139,100004139,MDR-XB510AS/R,MDR-XB510AS/R,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,"SONY XB510AS Extra Bass Sports In-ear Headphones, Red","MDR-XB510AS/R----SONY XB510AS Extra Bass Sports In-ear Headphones, Red","SONY XB510AS Extra Bass Sports In-ear Headphones, Red","???? ?????? ???  ?????? ??? ??????, ??? ????","???? ?????? ???  ?????? ??? ??????, ??? ????","???? ?????? ???  ?????? ??? ??????, ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100004139_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100004139_L_1_2.jpg,,,S
100004137,100004137,MDR-XB550AP/B,MDR-XB550AP/B,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,"SONY XB550AP Extra Bass Headphones, Black","MDR-XB550AP/B----SONY XB550AP Extra Bass Headphones, Black","SONY XB550AP Extra Bass Headphones, Black","???? ?????? ??? ?????? ???, ??? ????","???? ?????? ??? ?????? ???, ??? ????","???? ?????? ??? ?????? ???, ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100004137_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100004137_L_1_2.jpg,,,S
100004136,100004136,MDR-XB550AP/L,MDR-XB550AP/L,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,"SONY XB550AP Extra Bass Headphones, Blue","MDR-XB550AP/L----SONY XB550AP Extra Bass Headphones, Blue","SONY XB550AP Extra Bass Headphones, Blue","???? ?????? ???  ?????? ???, ??? ????","???? ?????? ???  ?????? ???, ??? ????","???? ?????? ??? ?????? ???, ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100004136_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100004136_L_1_2.jpg,,,S
188582,188582,MDR-XB650BT/B,92474810,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,Sony Over-head Headphones Extra Bass Series Black,MDR-XB650BT/B----Sony Over-head Headphones Extra Bass Series with Bluetooth Black,Sony Over-head Headphones Extra Bass Series Black,"???? ?????? ???, ????","???? ?????? ???, ????","???? ?????? ???, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9987080_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9987080_L_1_2.jpg,NULL,NULL,S
195062,195062,MDR-ZX110/B,MDR-ZX110/B,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,Sony Padded Headphone Black,"MDR-ZX110/B----Sony When on the move, listen to your tunes in clear, balanced sound and dynamic 30mm drivers. While cushioned ear pads give you extra comfort on the go. Improved android smartphone functionality.","MDR-ZX110/B--Sony When on the move, listen to your tunes in clear, balanced sound and dynamic 30mm drivers",???? ????? ??? ???? ???????? ??? ????,???? ????? ??? ???? ???????? ??? ????,???? ????? ??? ???? ???????? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9994421_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9994421_L_1_2.jpg,NULL,NULL,S
195054,195054,MDR-ZX110/W,MDR-ZX110/W,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,Sony Headband Headphone White,"MDR-ZX110/W----Sony When on the move, listen to your tunes in clear, balanced sound and dynamic 30mm drivers. While cushioned earpads give you extra comfort on the go. Improved android smartphone functionality","MDR-ZX110/W--Sony When on the move, listen to your tunes in clear, balanced sound and dynamic 30mm drivers",???? ????? ??? ???? ???????? ??? ????,???? ????? ??? ???? ???????? ??? ????,???? ????? ??? ???? ???????? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9994420_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9994420_L_1_2.jpg,NULL,NULL,S
195055,195055,MDR-ZX310/B,MDR-ZX310/B,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,Sony Black Headphone,"MDR-ZX310/B----SONY Headphone without Mic. Lightweight and folding design, 30mm drivers, padded earcups for comfortable listening",Sony Black Headphone,???? ????? ??? ???? ???????? ??? ????,???? ????? ??? ???? ???????? ??? ????,???? ????? ??? ???? ???????? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9994418_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9994418_L_1_2.jpg,NULL,NULL,S
100004213,100004213,MDR-ZX310/L,92471713,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,SONY,????,SONY,"SONY ZX310 Headphone, Lightweight and folding design, 30mm drivers","MDR-ZX310/L----SONY ZX310 Headphone, Lightweight and folding design, 30mm drivers, padded earcups for comfortable listening","SONY ZX310 Headphone, Lightweight and folding design, 30mm drivers, padded earcups for comfortable listening","???? ????? ??? ???? ???????? ????? ????? ????? ???? ?????? ?????? ?????, ????","???? ????? ??? ???? ???????? ????? ????? ????? ???? ?????? ?????? ?????? ?????? ?? ?????? ?? ???????? ??? ????? ?????, ????","???? ????? ??? ???? ???????? ????? ????? ????? ???? ?????? ?????? ?????? ?????? ?? ?????? ?? ???????? ??? ????? ?????, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100004213_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100004213_L_1_2.jpg,,,S
100028040,100028040,MHA22ZM/B,MHA22ZM/B,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,BEATS AUDIO,????? ?????,BEATS AUDIO,Beats Pro Over-Ear Headphones-Black,MHA22ZM/B----Beats Pro Over-Ear Headphones-Black,MHA22ZM/B--Beats Pro Over-Ear Headphones-Black,???? ??? ????? ???? ????? ??? ????,???? ??? ????? ???? ????? ??? ????,???? ??? ????? ???? ????? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100028040_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100028040_L_1_2.jpg,,,S
196264,196264,MHD02ZM/B,MHD02ZM/B,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,BEATS AUDIO,????? ?????,BEATS AUDIO,"Beats urBeats Earphones, Black","MHD02ZM/B----Beats urBeats Earphones, Black","Beats urBeats Earphones, Black","??????? ????? ???, ????","??????? ????? ???, ????","??????? ????? ???, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9995704_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9995704_L_1_2.jpg,NULL,NULL,S
184198,184198,MHDV2G/A,MHDV2G/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,7,0,BEATS AUDIO,????? ?????,BEATS AUDIO,Beats RemoteTalk Cable,MHDV2G/A----Beats RemoteTalk Cable,Beats RemoteTalk Cable,???? ????? ????,???? ????? ????,???? ????? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9982922_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9982922_L_1_2.jpg,NULL,NULL,S
184202,184202,MHE12G/A,MHE12G/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,7,0,BEATS AUDIO,????? ?????,BEATS AUDIO,Beats 3.5mm Audio Cable,MHE12G/A----Beats 3.5mm Audio Cable,Beats 3.5mm Audio Cable,???? ???? ??? 3.5 ???,???? ???? ??? 3.5 ???,???? ???? ??? 3.5 ???,https://embed.imajize.com/2716774?lang=ar,https://embed.imajize.com/2716774?lang=en,http://cdn.extrastores.com/ImagesSections/product/446/9982934_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9982934_L_1_2.jpg,NULL,NULL,S
196266,196266,MK9X2ZM/B,MK9X2ZM/B,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,BEATS AUDIO,????? ?????,BEATS AUDIO,"urBeats Earphones, Gold","MK9X2ZM/B----urBeats Earphones, Gold","urBeats Earphones, Gold","??????? ????? ???, ????","??????? ????? ???, ????","??????? ????? ???, ????",https://embed.imajize.com/6311299?lang=ar,https://embed.imajize.com/6311299?lang=en,http://cdn.extrastores.com/ImagesSections/product/446/9995701_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9995701_L_1_2.jpg,NULL,NULL,S
192307,192307,ML4P2ZM/B,ML4P2ZM/B,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,3,0,BEATS AUDIO,????? ?????,BEATS AUDIO,"Beats Pill+ Speaker, White","ML4P2ZM/B----Beats Pill+ Speaker, White","Beats Pill+ Speaker, White","???? ???? ???, ????","???? ???? ???, ????","???? ???? ???, ????",https://embed.imajize.com/5653663?lang=ar,https://embed.imajize.com/5653663?lang=en,http://cdn.extrastores.com/ImagesSections/product/446/9991445_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9991445_L_1_2.jpg,NULL,NULL,S
194875,194875,MLLH2ZM/B,MLLH2ZM/B,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,BEATS AUDIO,????? ?????,BEATS AUDIO,urBeats Earphones Rose Gold,"MLLH2ZM/B----urBeats Earphones, Rose Gold","urBeats Earphones, Rose Gold",???? ????? ??? ??? ???? ????,???? ????? ??? ??? ???? ????,???? ????? ??? ??? ???? ????,https://embed.imajize.com/9607240?lang=ar,https://embed.imajize.com/9607240?lang=en,http://cdn.extrastores.com/ImagesSections/product/446/9994233_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9994233_L_1_2.jpg,NULL,NULL,S
196464,196464,MLYG2ZM/A,MLYG2ZM/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,BEATS AUDIO,????? ?????,BEATS AUDIO,"BeatsX Earphones, Blue","MLYG2ZM/A----BeatsX Earphones, Blue","BeatsX Earphones, Blue","???? ??? ????? ???, ????","???? ??? ????? ???, ????","???? ??? ????? ???, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9995910_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9995910_L_1_2.jpg,NULL,NULL,S
100007283,100007283,MMS3535F/05,MMS3535F/05,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,3,0,PHILIPS,?????,PHILIPS,"PHILIPS Multi Media Speakers 2.1, Total 50 Watts Rms",MMS3535F/05----PHILIPS Multi Media Speakers 2.1. Total 50 Watts Rms,MMS3535F/05--PHILIPS Multi Media Speakers 2.1. Total 50 Watts Rms,?????? ???? ??? 2.1? 50 ???? ????,?????? ???? ??? 2.1? 50 ???? ????,?????? ???? ??? 2.1? 50 ???? ????,https://embed.imajize.com/9572854?lang=ar,https://embed.imajize.com/9572854?lang=en,http://cdn.extrastores.com/ImagesSections/product/100007283_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100007283_L_1_2.jpg,,,S
100007284,100007284,MMS4040F/05,MMS4040F/05,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,3,0,PHILIPS,?????,PHILIPS,PHILIPS Multi Media Speakers2.1 . Total 40 Watts Rms,"MMS4040F/05----Multi Media Speakers 2.1, Total 40 Watts Rms","MMS4040F/05--Multi Media Speakers 2.1, Total 40 Watts Rms",?????? ???? ??? 2.1? 40 ???? ????,?????? ???? ??? 2.1? 40 ???? ????,?????? ???? ??? 2.1? 40 ???? ????,https://embed.imajize.com/9209701?lang=ar,https://embed.imajize.com/9209701?lang=en,http://cdn.extrastores.com/ImagesSections/product/100007284_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100007284_L_1_2.jpg,,,S
194874,194874,MNEP2ZM/A,MNEP2ZM/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,BEATS AUDIO,????? ?????,BEATS AUDIO,"Beats Solo3 Wireless On-Ear Headphones, White","MNEP2ZM/A----Beats Solo3 Wireless On-Ear Headphones, Gloss White","Beats Solo3 Wireless On-Ear Headphones, Gloss White",???? ????? ??? ??????? ??? ????,???? ????? ??? ??????? ??? ????,???? ????? ??? ??????? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9994232_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9994232_L_1_2.jpg,NULL,NULL,S
194876,194876,MNEQ2ZM/A,MNEQ2ZM/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,BEATS AUDIO,????? ?????,BEATS AUDIO,"Beats Solo3 Wireless On-Ear Headphones, Silver","MNEQ2ZM/A----Beats Solo3 Wireless On-Ear Headphones, Silver","Beats Solo3 Wireless On-Ear Headphones, Silver",???? ????? ??? ??????? ??? ???,???? ????? ??? ??????? ??? ???,???? ????? ??? ??????? ??? ???,https://embed.imajize.com/9374536?lang=ar,https://embed.imajize.com/9374536?lang=en,http://cdn.extrastores.com/ImagesSections/product/00194876_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/00194876_L_1_2.jpg,NULL,NULL,S
194871,194871,MNET2ZM/A,MNET2ZM/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,BEATS AUDIO,????? ?????,BEATS AUDIO,Beats Solo3 Wireless On-Ear Headphones Rose Gold,"MNET2ZM/A----Beats Solo3 Wireless On-Ear Headphones, Rose Gold","Beats Solo3 Wireless On-Ear Headphones, Rose Gold",???? ????? ??? ??????? ??? ???? ????,???? ????? ??? ??????? ??? ???? ????,???? ????? ??? ??????? ??? ???? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/00194871_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/00194871_L_1_2.jpg,NULL,NULL,S
194869,194869,MNLX2ZM/A,MNLX2ZM/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,BEATS AUDIO,????? ?????,BEATS AUDIO,Powerbeats3 Wireless Earphones Flash Blue,"MNLX2ZM/A----Powerbeats3 Wireless Earphones, Flash Blue","Powerbeats3 Wireless Earphones, Flash Blue",???? ????? ??? ??????? ??? ????,???? ????? ??? ??????? ??? ????,???? ????? ??? ??????? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9994228_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9994228_L_1_2.jpg,NULL,NULL,S
197358,197358,MP132ZM/A,MP132ZM/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,BEATS AUDIO,????? ?????,BEATS AUDIO,"Beats Solo3 Wireless On-Ear Headphones, Violet","MP132ZM/A----Beats Solo3 Wireless On-Ear Headphones, Ultra Violet","Beats Solo3 Wireless On-Ear Headphones, Violet",???? ????? ??? ??????? ??? ??????,???? ????? ??? ??????? ??? ??????,???? ????? ??? ??????? ??? ??????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/446/9996806_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/446/9996806_L_1_2.jpg,NULL,NULL,S
100028043,100028043,MPXM2ZM/A,MPXM2ZM/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,BEATS AUDIO,????? ?????,BEATS AUDIO,"Beats Powerbeats3 Wireless Earphones, Asphalt Grey",MPXM2ZM/A----Beats Powerbeats3 Wireless Earphones -Neighborhood Collection -Asphalt Grey,MPXM2ZM/A--Beats Powerbeats3 Wireless Earphones -Neighborhood Collection -Asphalt Grey,???? ???? 3 ????? ?????? ? ??????? ??? ?????,???? ???? 3 ????? ?????? ? ??????? ??? ?????,???? ???? 3 ????? ?????? ? ??????? ??? ?????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100028043_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100028043_L_1_2.jpg,,,S
100028045,100028045,MQHY2ZM/A,MQHY2ZM/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,BEATS AUDIO,????? ?????,BEATS AUDIO,urBeats3 Earphones with Lightning Connector-Black,MQHY2ZM/A----urBeats3 Earphones with Lightning Connector-Black,MQHY2ZM/A--urBeats3 Earphones with Lightning Connector-Black,??? ???? ???????? ?????? ???? ????? ?????? ? ???????? ? ??? ????,??? ???? ???????? ?????? ???? ????? ?????? ? ???????? ? ??? ????,??? ???? ???????? ?????? ???? ????? ?????? ? ???????? ? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100028045_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100028045_L_1_2.jpg,,,S
100034695,100034695,MRQ82AE/A,MRQ82AE/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,5,0,BEATS AUDIO,????? ?????,BEATS AUDIO,"Beats Studio3 Wireless Over-Ear Headphones, Red","MRQ82AE/A--Beats Studio3 Wireless Over-Ear Headphones, Red","Beats Studio3 Wireless Over-Ear Headphones, Red",???? ????? ??????? ??? ?????? ????,???? ????? ??????? ??? ?????? ????,???? ????? ??????? ??? ?????? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100034695_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100034695_L_1_2.jpg,,,S
100034699,100034699,MRQ92AE/A,MRQ92AE/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,BEATS AUDIO,????? ?????,BEATS AUDIO,Beats Wireless Earphones,MRQ92AE/A--Beats Wireless Earphones,MRQ92AE/A--Beats Wireless Earphones,???? ????? ??? ???????? ???? ?? ????,???? ????? ??? ???????? ???? ?? ????,???? ????? ??? ???????? ???? ?? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100034699_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100034699_L_1_2.jpg,,,S
100034700,100034700,MRQA2AE/A,MRQA2AE/A,997,iPod & Audio,9970031,Portable Players,99700310213,Accessories,2,623,4,0,BEATS AUDIO,????? ?????,BEATS AUDIO,"BeatsX Earphones Wireless, Black-Red","MRQA2AE/A--BeatsX Earphones Wireless, Black-Red","MRQA2AE/A--BeatsX Earphones Wireless, Black-Red",???? ??? ????? ??? ???????? ???? ?? ????,???? ??? ????? ??? ???????? ???? ?? ????,???? ??? ????? ??? ???????? ???? ?? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100034700_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100034700_L_1_2.jpg,,,S
